NACA 2412 n=80
1.000084 0.001257
0.999692 0.001339
0.998518 0.001584
0.996562 0.001990
0.993829 0.002556
0.990321 0.003280
0.986044 0.004157
0.981005 0.005183
0.975211 0.006355
0.968671 0.007665
0.961394 0.009110
0.953391 0.010680
0.944675 0.012371
0.935257 0.014174
0.925154 0.016081
0.914379 0.018085
0.902950 0.020177
0.890883 0.022348
0.878197 0.024589
0.864911 0.026892
0.851046 0.029246
0.836623 0.031644
0.821664 0.034076
0.806192 0.036531
0.790231 0.039002
0.773806 0.041479
0.756942 0.043952
0.739666 0.046412
0.722005 0.048850
0.703985 0.051257
0.685637 0.053623
0.666987 0.055940
0.648066 0.058198
0.628904 0.060389
0.609530 0.062503
0.589976 0.064533
0.570272 0.066468
0.550451 0.068301
0.530543 0.070023
0.510580 0.071627
0.490595 0.073103
0.470619 0.074446
0.450685 0.075646
0.430825 0.076698
0.411071 0.077595
0.391387 0.078326
0.371782 0.078846
0.352378 0.079142
0.333207 0.079213
0.314303 0.079058
0.295696 0.078676
0.277419 0.078068
0.259503 0.077236
0.241977 0.076183
0.224872 0.074913
0.208218 0.073432
0.192041 0.071745
0.176369 0.069861
0.161228 0.067786
0.146645 0.065532
0.132642 0.063106
0.119243 0.060520
0.106469 0.057786
0.094342 0.054915
0.082881 0.051919
0.072103 0.048811
0.062026 0.045604
0.052666 0.042309
0.044035 0.038940
0.036147 0.035509
0.029014 0.032027
0.022646 0.028506
0.017051 0.024956
0.012237 0.021388
0.008209 0.017809
0.004974 0.014228
0.002533 0.010652
0.000891 0.007086
0.000046 0.003534
0.000000 0.000000
0.000744 -0.003455
0.002271 -0.006770
0.004575 -0.009944
0.007651 -0.012976
0.011493 -0.015863
0.016094 -0.018605
0.021444 -0.021200
0.027534 -0.023646
0.034352 -0.025941
0.041887 -0.028086
0.050125 -0.030078
0.059052 -0.031917
0.068653 -0.033603
0.078913 -0.035135
0.089815 -0.036514
0.101341 -0.037740
0.113473 -0.038815
0.126193 -0.039742
0.139480 -0.040522
0.153313 -0.041159
0.167673 -0.041657
0.182538 -0.042021
0.197884 -0.042255
0.213690 -0.042366
0.229933 -0.042361
0.246587 -0.042245
0.263630 -0.042027
0.281036 -0.041714
0.298779 -0.041316
0.316833 -0.040840
0.335173 -0.040296
0.353772 -0.039693
0.372601 -0.039039
0.391634 -0.038344
0.410931 -0.037609
0.430439 -0.036803
0.450061 -0.035928
0.469766 -0.034993
0.489523 -0.034005
0.509302 -0.032970
0.529073 -0.031896
0.548803 -0.030789
0.568463 -0.029655
0.588022 -0.028502
0.607449 -0.027333
0.626713 -0.026155
0.645784 -0.024973
0.664632 -0.023790
0.683227 -0.022612
0.701540 -0.021442
0.719541 -0.020283
0.737201 -0.019138
0.754493 -0.018011
0.771389 -0.016904
0.787861 -0.015820
0.803883 -0.014760
0.819430 -0.013727
0.834476 -0.012722
0.848996 -0.011749
0.862968 -0.010807
0.876368 -0.009900
0.889174 -0.009029
0.901367 -0.008195
0.912925 -0.007401
0.923829 -0.006647
0.934063 -0.005936
0.943608 -0.005270
0.952449 -0.004649
0.960572 -0.004076
0.967963 -0.003553
0.974609 -0.003079
0.980499 -0.002658
0.985625 -0.002290
0.989976 -0.001977
0.993547 -0.001719
0.996330 -0.001517
0.998321 -0.001373
0.999517 -0.001286
0.999916 -0.001257
