optimized
1.000084 0.001488
0.999834 0.001563
0.999086 0.001788
0.997840 0.002162
0.996098 0.002683
0.993860 0.003348
0.991130 0.004151
0.987908 0.005091
0.984200 0.006159
0.980008 0.007353
0.975336 0.008664
0.970188 0.010084
0.964570 0.011609
0.958487 0.013230
0.951945 0.014938
0.944949 0.016727
0.937507 0.018589
0.929626 0.020514
0.921313 0.022496
0.912576 0.024528
0.903424 0.026601
0.893866 0.028710
0.883910 0.030848
0.873567 0.033009
0.862847 0.035185
0.851760 0.037375
0.840316 0.039572
0.828528 0.041773
0.816407 0.043973
0.803964 0.046168
0.791212 0.048358
0.778163 0.050538
0.764831 0.052707
0.751228 0.054862
0.737368 0.056999
0.723266 0.059121
0.708934 0.061222
0.694387 0.063301
0.679640 0.065356
0.664707 0.067383
0.649604 0.069380
0.634346 0.071344
0.618948 0.073268
0.603425 0.075151
0.587793 0.076986
0.572069 0.078767
0.556267 0.080487
0.540405 0.082140
0.524498 0.083717
0.508562 0.085210
0.492614 0.086608
0.476669 0.087904
0.460746 0.089084
0.444859 0.090141
0.429025 0.091061
0.413260 0.091836
0.397562 0.092450
0.381858 0.092868
0.366272 0.093063
0.350820 0.093028
0.335517 0.092752
0.320382 0.092226
0.305430 0.091445
0.290677 0.090399
0.276140 0.089085
0.261834 0.087501
0.247774 0.085640
0.233975 0.083506
0.220454 0.081097
0.207223 0.078418
0.194298 0.075473
0.181692 0.072269
0.169419 0.068814
0.157492 0.065118
0.145923 0.061194
0.134725 0.057056
0.123909 0.052720
0.113487 0.048203
0.103469 0.043522
0.093866 0.038700
0.084687 0.033757
0.075942 0.028715
0.067640 0.023594
0.059787 0.018423
0.052393 0.013220
0.045465 0.008011
0.039008 0.002820
0.033029 -0.002333
0.027533 -0.007422
0.022525 -0.012428
0.018010 -0.017332
0.013992 -0.022111
0.010473 -0.026752
0.007457 -0.031237
0.004945 -0.035552
0.002940 -0.039686
0.001442 -0.043631
0.000453 -0.047376
-0.000027 -0.050917
0.000000 -0.054253
0.000531 -0.057338
0.001560 -0.060130
0.003086 -0.062631
0.005105 -0.064848
0.007616 -0.066785
0.010615 -0.068449
0.014097 -0.069849
0.018060 -0.070995
0.022497 -0.071897
0.027404 -0.072570
0.032775 -0.073021
0.038603 -0.073269
0.044884 -0.073324
0.051609 -0.073201
0.058771 -0.072916
0.066363 -0.072483
0.074377 -0.071915
0.082804 -0.071230
0.091636 -0.070440
0.100864 -0.069558
0.110478 -0.068600
0.120469 -0.067578
0.130826 -0.066504
0.141541 -0.065389
0.152602 -0.064244
0.163999 -0.063079
0.175720 -0.061904
0.187755 -0.060727
0.200092 -0.059552
0.212720 -0.058389
0.225626 -0.057242
0.238799 -0.056115
0.252226 -0.055011
0.265895 -0.053934
0.279793 -0.052885
0.293908 -0.051866
0.308225 -0.050876
0.322732 -0.049916
0.337415 -0.048987
0.352260 -0.048084
0.367254 -0.047208
0.382383 -0.046359
0.397632 -0.045530
0.413092 -0.044709
0.428660 -0.043868
0.444303 -0.043003
0.460004 -0.042112
0.475749 -0.041193
0.491520 -0.040244
0.507304 -0.039263
0.523084 -0.038251
0.538845 -0.037204
0.554571 -0.036125
0.570246 -0.035014
0.585855 -0.033873
0.601382 -0.032701
0.616811 -0.031504
0.632128 -0.030283
0.647316 -0.029041
0.662361 -0.027784
0.677246 -0.026513
0.691958 -0.025235
0.706481 -0.023954
0.720801 -0.022675
0.734903 -0.021405
0.748772 -0.020145
0.762395 -0.018903
0.775757 -0.017685
0.788845 -0.016494
0.801646 -0.015334
0.814146 -0.014211
0.826333 -0.013128
0.838193 -0.012090
0.849715 -0.011099
0.860887 -0.010158
0.871697 -0.009269
0.882134 -0.008432
0.892187 -0.007651
0.901846 -0.006924
0.911101 -0.006253
0.919941 -0.005636
0.928358 -0.005074
0.936342 -0.004563
0.943886 -0.004102
0.950982 -0.003691
0.957621 -0.003324
0.963798 -0.003000
0.969504 -0.002717
0.974735 -0.002471
0.979485 -0.002260
0.983749 -0.002080
0.987521 -0.001929
0.990799 -0.001803
0.993579 -0.001703
0.995857 -0.001623
0.997631 -0.001562
0.998900 -0.001521
0.999662 -0.001496
0.999916 -0.001488
