optimized
1.000084 0.001335
0.999911 0.001380
0.999393 0.001514
0.998531 0.001737
0.997324 0.002048
0.995774 0.002446
0.993881 0.002929
0.991647 0.003497
0.989073 0.004145
0.986162 0.004873
0.982914 0.005677
0.979332 0.006557
0.975418 0.007506
0.971176 0.008525
0.966607 0.009608
0.961714 0.010751
0.956502 0.011953
0.950973 0.013210
0.945131 0.014516
0.938980 0.015869
0.932524 0.017266
0.925767 0.018703
0.918714 0.020175
0.911369 0.021679
0.903738 0.023213
0.895826 0.024772
0.887637 0.026354
0.879177 0.027955
0.870453 0.029573
0.861469 0.031204
0.852233 0.032846
0.842750 0.034497
0.833026 0.036154
0.823068 0.037815
0.812884 0.039477
0.802479 0.041140
0.791862 0.042800
0.781039 0.044456
0.770017 0.046108
0.758805 0.047754
0.747410 0.049390
0.735839 0.051017
0.724102 0.052633
0.712205 0.054236
0.700157 0.055824
0.687967 0.057397
0.675642 0.058953
0.663192 0.060489
0.650625 0.062004
0.637949 0.063495
0.625175 0.064962
0.612309 0.066399
0.599363 0.067807
0.586343 0.069182
0.573261 0.070519
0.560124 0.071817
0.546943 0.073072
0.533726 0.074280
0.520482 0.075438
0.507222 0.076541
0.493954 0.077585
0.480688 0.078565
0.467433 0.079478
0.454199 0.080317
0.440994 0.081079
0.427830 0.081759
0.414714 0.082350
0.401656 0.082850
0.388575 0.083243
0.375556 0.083508
0.362624 0.083641
0.349786 0.083639
0.337053 0.083497
0.324435 0.083213
0.311940 0.082783
0.299579 0.082204
0.287359 0.081474
0.275292 0.080592
0.263385 0.079556
0.251647 0.078365
0.240088 0.077020
0.228715 0.075520
0.217538 0.073869
0.206564 0.072065
0.195803 0.070113
0.185261 0.068015
0.174947 0.065776
0.164868 0.063400
0.155032 0.060891
0.145445 0.058256
0.136116 0.055501
0.127050 0.052633
0.118254 0.049660
0.109735 0.046589
0.101499 0.043429
0.093551 0.040188
0.085896 0.036876
0.078542 0.033504
0.071491 0.030080
0.064750 0.026614
0.058322 0.023118
0.052213 0.019600
0.046426 0.016072
0.040964 0.012541
0.035833 0.009022
0.031033 0.005520
0.026570 0.002046
0.022445 -0.001390
0.018661 -0.004779
0.015221 -0.008115
0.012125 -0.011388
0.009377 -0.014593
0.006977 -0.017722
0.004926 -0.020770
0.003226 -0.023731
0.001877 -0.026602
0.000880 -0.029378
0.000235 -0.032058
-0.000058 -0.034639
0.000000 -0.037120
0.000407 -0.039473
0.001159 -0.041672
0.002255 -0.043717
0.003693 -0.045611
0.005473 -0.047354
0.007593 -0.048948
0.010050 -0.050399
0.012843 -0.051706
0.015969 -0.052877
0.019425 -0.053912
0.023209 -0.054817
0.027317 -0.055598
0.031747 -0.056257
0.036494 -0.056802
0.041556 -0.057236
0.046928 -0.057566
0.052605 -0.057797
0.058585 -0.057935
0.064863 -0.057986
0.071433 -0.057954
0.078292 -0.057847
0.085434 -0.057669
0.092854 -0.057427
0.100547 -0.057126
0.108508 -0.056773
0.116731 -0.056369
0.125211 -0.055923
0.133941 -0.055439
0.142916 -0.054921
0.152130 -0.054374
0.161577 -0.053802
0.171250 -0.053207
0.181143 -0.052597
0.191249 -0.051971
0.201563 -0.051334
0.212076 -0.050690
0.222783 -0.050039
0.233676 -0.049386
0.244749 -0.048731
0.255993 -0.048076
0.267403 -0.047422
0.278970 -0.046773
0.290687 -0.046128
0.302547 -0.045487
0.314541 -0.044852
0.326663 -0.044225
0.338904 -0.043603
0.351257 -0.042988
0.363713 -0.042380
0.376265 -0.041780
0.388904 -0.041186
0.401635 -0.040598
0.414527 -0.040001
0.427480 -0.039386
0.440485 -0.038754
0.453533 -0.038102
0.466615 -0.037429
0.479723 -0.036737
0.492847 -0.036026
0.505978 -0.035294
0.519107 -0.034543
0.532226 -0.033771
0.545326 -0.032981
0.558396 -0.032172
0.571429 -0.031346
0.584415 -0.030502
0.597346 -0.029643
0.610212 -0.028770
0.623004 -0.027884
0.635714 -0.026987
0.648332 -0.026081
0.660850 -0.025167
0.673260 -0.024246
0.685552 -0.023323
0.697718 -0.022398
0.709749 -0.021474
0.721637 -0.020552
0.733373 -0.019637
0.744950 -0.018728
0.756359 -0.017829
0.767592 -0.016942
0.778640 -0.016069
0.789498 -0.015213
0.800155 -0.014374
0.810606 -0.013556
0.820842 -0.012759
0.830857 -0.011985
0.840642 -0.011236
0.850192 -0.010513
0.859498 -0.009818
0.868556 -0.009151
0.877357 -0.008513
0.885897 -0.007904
0.894167 -0.007326
0.902164 -0.006778
0.909880 -0.006260
0.917311 -0.005773
0.924450 -0.005316
0.931293 -0.004889
0.937835 -0.004491
0.944071 -0.004122
0.949996 -0.003781
0.955606 -0.003467
0.960897 -0.003179
0.965866 -0.002916
0.970507 -0.002678
0.974819 -0.002462
0.978798 -0.002269
0.982440 -0.002097
0.985744 -0.001945
0.988707 -0.001811
0.991326 -0.001695
0.993600 -0.001598
0.995527 -0.001516
0.997106 -0.001450
0.998334 -0.001400
0.999213 -0.001364
0.999740 -0.001343
0.999916 -0.001335
